timestamp,open,high,low,close,volume,quote_volume
1704068100000,1717.4,1729.7,1717.1,1728,107.432,185219.0611
1704069000000,1728,1751.7,1726,1744.1,223.811,390001.1573
1704069900000,1744.1,1755.1,1738.8,1749.7,101.664,177653.446
1704070800000,1749.7,1760.1,1746.8,1759.6,101.51,178037.1275
1704071700000,1759.6,1761.5,1750.7,1759.9,216.151,379653.2341
1704072600000,1759.9,1764,1745.4,1746.6,139.675,245048.7057
1704073500000,1746.6,1757.8,1742.1,1756.6,63,110129.0438
1704074400000,1756.6,1760.6,1742.7,1747.1,136.454,238685.4244
1704075300000,1747.1,1751.6,1740.2,1750.2,64.574,112754.9967
1704076200000,1750.2,1755.2,1745.6,1750.8,74.969,131247.0367
1704077100000,1750.8,1750.8,1736.6,1742.7,74.082,129114.7495
1704078000000,1742.7,1744,1720.7,1720.9,120.097,207698.4828
1704078900000,1720.9,1728.4,1718,1720.8,92.931,160047.4002
1704079800000,1720.8,1722.9,1712,1713.1,38.624,66287.8829
1704080700000,1713.1,1716.7,1708.1,1709,69.621,119121.1258
1704081600000,1709,1719.2,1702.8,1709.8,74.499,127311.2696
1704082500000,1709.8,1716.1,1701.1,1706.8,93.021,159086.199
1704083400000,1706.8,1715.3,1702.4,1711,55.292,94477.5447
1704084300000,1711,1713,1700.7,1704.3,44.517,75923.1306
1704085200000,1704.3,1705.7,1696.9,1704.5,75.554,128407.5718
1704086100000,1704.5,1709.8,1697.5,1698.9,62.742,106898.4771
1704087000000,1698.9,1702.9,1692.8,1702.8,36.762,62409.058
1704087900000,1702.8,1702.8,1693.5,1700.3,71.834,121999.2213
1704088800000,1700.3,1703.1,1695.2,1702,73.137,124256.344
1704089700000,1702,1709.9,1698.1,1708,114.759,195543.9527
1704090600000,1708,1715.8,1707.7,1713,53.75,92021.7837
1704091500000,1713,1717.2,1709.2,1709.2,95.286,163359.7033
1704092400000,1709.2,1711.8,1705.7,1707.5,37.441,63988.7027
