timestamp,open,high,low,close,volume,quote_volume
1704069000000,102.172,102.595,101.705,102.085,84065.3,8588766.6159
1704070800000,102.085,102.717,101.656,102.514,64567.6,6606515.9058
1704072600000,102.514,104.915,102.483,104.221,244382.4,25441639.3233
1704074400000,104.221,104.372,103.345,103.712,117064.6,12146531.0008
1704076200000,103.712,104.5,103.637,103.836,102135.4,10629407.6235
1704078000000,103.836,104.195,102.778,103.077,131076.4,13537609.0195
1704079800000,103.077,103.81,102.688,103.251,121756.7,12561260.2599
1704081600000,103.251,104.179,101.703,102.295,170990.1,17573095.9459
1704083400000,102.295,102.778,101.951,102.763,59469.4,6088015.0828
1704085200000,102.763,102.95,102.343,102.418,41930,4307178.2768
1704087000000,102.418,102.493,101.487,101.768,72771.1,7418550.7539
1704088800000,101.768,102.299,101.64,102.13,70238.9,7163795.281
1704090600000,102.13,102.654,102.02,102.447,33882.7,3468625.5655
1704092400000,102.447,102.947,101.976,102.5,91165.6,9340299.434
1704094200000,102.5,103.405,102.372,102.651,87374.7,8989740.4617
1704096000000,102.651,103.149,102.539,102.611,47115.5,4846800.9008
1704097800000,102.611,102.941,102.027,102.669,106158.8,10880767.7105
1704099600000,102.669,102.869,101.936,102.455,89142.8,9129552.1053
1704101400000,102.455,104.515,102.455,104.225,202288.1,21011482.8075
1704103200000,104.225,105.082,104.171,104.311,196386.3,20546752.1989
1704105000000,104.311,104.756,104.085,104.313,90431.3,9443755.758
1704106800000,104.313,104.814,103.852,104.108,108516.5,11330250.2011
1704108600000,104.108,104.695,103.917,104.526,84490.2,8810101.0354
1704110400000,104.526,105.163,104.04,104.714,93537.9,9788358.1533
1704112200000,104.714,106.325,104.217,104.924,263696,27787571.9577
1704114000000,104.924,105.843,104.49,105.7,132800,13971094.9335
1704115800000,105.7,105.978,105.33,105.445,87708.7,9269351.0618
1704117600000,105.445,105.482,104.449,104.733,134694,14124678.9713
1704119400000,104.733,105.068,104.368,104.544,77968.4,8160071.8777
1704121200000,104.544,105.81,104.352,105.6,114747.8,12070389.9088
1704123000000,105.6,106.53,105.077,106.101,187635.5,19874446.948
1704124800000,106.101,108.694,105.945,107.199,403202.8,43368118.1921
1704126600000,107.199,107.554,106.452,106.784,132080.5,14132799.8248
1704128400000,106.784,107.022,106.187,106.604,95038.3,10128163.4653
1704130200000,106.604,107.344,106.252,107.21,94511.9,10093668.3163
