timestamp,open,high,low,close,volume,quote_volume
1704067500000,15.026,15.058,15.019,15.048,9219.8,138671.4444
1704067800000,15.048,15.102,15.048,15.094,11754.8,177321.0795
1704068100000,15.094,15.111,15.082,15.082,10648.6,160737.9369
1704068400000,15.082,15.096,15.036,15.092,20695.8,311675.2237
1704068700000,15.092,15.1,15.026,15.059,19110,287530.387
1704069000000,15.059,15.064,15.027,15.039,5056.8,76069.1913
1704069300000,15.039,15.108,15.032,15.108,7162.8,107973.3166
1704069600000,15.108,15.115,15.096,15.115,14978.3,226293.7117
1704069900000,15.115,15.133,15.098,15.132,5489.3,82973.8794
1704070200000,15.132,15.164,15.127,15.164,6952.6,105289.2397
1704070500000,15.164,15.172,15.137,15.137,10255,155471.4065
1704070800000,15.137,15.137,15.101,15.102,9154.5,138386.4336
1704071100000,15.102,15.118,15.092,15.106,12986.9,196162.9735
1704071400000,15.106,15.118,15.097,15.101,7184.2,108522.0677
1704071700000,15.101,15.139,15.098,15.138,3846.4,58162.9811
1704072000000,15.138,15.174,15.137,15.172,8193.7,124185.6658
1704072300000,15.172,15.176,15.147,15.149,16966.2,257236.1166
1704072600000,15.149,15.199,15.149,15.175,22607.8,343018.8501
1704072900000,15.175,15.224,15.173,15.212,9282,141112.6437
1704073200000,15.212,15.225,15.206,15.217,4933,75063.1534
1704073500000,15.217,15.225,15.19,15.198,2785.4,42347.4249
1704073800000,15.198,15.202,15.182,15.186,3293.8,50030.7465
1704074100000,15.186,15.206,15.17,15.186,4969.7,75454.1062
1704074400000,15.186,15.2,15.152,15.156,3762.8,57087.1716
1704074700000,15.156,15.164,15.138,15.138,4814.7,72926.6751
1704075000000,15.138,15.151,15.13,15.149,4112.3,62255.8929
1704075300000,15.149,15.153,15.108,15.121,8351.5,126274.1269
1704075600000,15.121,15.14,15.108,15.127,7230,109320.8726
1704075900000,15.127,15.138,15.125,15.135,1159.2,17539.8693
1704076200000,15.135,15.156,15.128,15.148,5962.1,90306.1721
1704076500000,15.148,15.176,15.148,15.162,4086,61960.5548
1704076800000,15.162,15.162,15.121,15.121,5058.4,76530.0929
1704077100000,15.121,15.121,15.089,15.089,3849.7,58139.6398
1704077400000,15.089,15.112,15.085,15.093,3155.1,47628.7572
1704077700000,15.093,15.097,15.085,15.086,6642.7,100237.7094
1704078000000,15.086,15.086,15.071,15.072,6063.8,91419.8271
1704078300000,15.072,15.082,15.062,15.063,2825.6,42580.2045
1704078600000,15.063,15.084,15.044,15.049,9429.8,141994.5069
1704078900000,15.049,15.054,15.016,15.02,20591.1,309484.0874
1704079200000,15.02,15.027,14.978,14.993,24554.3,368309.6529
1704079500000,14.993,15.005,14.956,14.969,18862.7,282342.5412
1704079800000,14.969,14.994,14.969,14.991,7299.6,109362.0335
1704080100000,14.991,15.005,14.958,14.961,11566.9,173308.6161
1704080400000,14.961,14.968,14.888,14.915,24147.7,360081.2055
1704080700000,14.915,14.965,14.874,14.961,14371.4,214265.8137
1704081000000,14.961,14.966,14.913,14.929,5200.3,77672.3945
1704081300000,14.929,14.954,14.918,14.945,4901.9,73222.414
1704081600000,14.945,14.996,14.936,14.993,13526.6,202639.2384
1704081900000,14.993,15,14.977,14.977,7786.9,116709.4587
1704082200000,14.977,15.007,14.934,14.961,10835,162201.1177
1704082500000,14.961,14.981,14.892,14.894,13919.5,207809.2681
1704082800000,14.894,14.898,14.817,14.898,38675.8,574642.57
1704083100000,14.898,14.905,14.864,14.901,5531.1,82340.9482
1704083400000,14.901,14.918,14.874,14.918,9999.1,148973.9267
1704083700000,14.918,14.931,14.901,14.906,7192.4,107316.1564
1704084000000,14.906,14.92,14.868,14.878,14084.1,209842.8137
1704084300000,14.878,14.913,14.863,14.91,4045.8,60273.1385
1704084600000,14.91,14.916,14.9,14.915,1712.1,25525.518
1704084900000,14.915,14.937,14.895,14.936,3863.5,57589.4182
1704085200000,14.936,14.956,14.918,14.921,5614.1,83874.4235
1704085500000,14.921,14.985,14.921,14.985,47038.3,704071.0123
1704085800000,14.985,15.034,14.985,15.031,14175.5,212722.1657
1704086100000,15.031,15.033,15.013,15.019,11858,178149.48
1704086400000,15.019,15.023,15.001,15.016,23687.1,355619.8222
1704086700000,15.016,15.016,14.965,14.989,7633.3,114390.7157
1704087000000,14.989,15.002,14.963,14.99,12129.4,181750.6208
1704087300000,14.99,15.019,14.979,15.014,3759.3,56397.8881
