CCI;EMA;LEVERAGE;RATIO;MAX_ORDERS;ATR_Length;Coeff;Profit;Trade Count;Profitable Trade Percentage;Max Drawdown;Test Date
69;283;13;2,96;2;27;0,89;NaN;4;0,00;0,00;1722241267082
