CCI;EMA;LEVERAGE;RATIO;MAX_ORDERS;ATR_Length;Coeff;Profit;Trade Count;Profitable Trade Percentage;Max Drawdown;Test Date
18;7;15;1,29;5;72;0,35;294,42;60;46,67;270,29;1721119535699
